# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U_RMS(1) 008:U_RMS(2) 009:U_RMS(mag)
  6.9999999999998951E+000  6.9999999999998951E+000     700  20700   2.0000000000000000E+000 0.0000000000000000E+000   2.8976504155344343E-001  4.9715700458119540E-001  5.7543797798773717E-001
  7.3999999999998866E+000  7.3999999999998866E+000     740  20740   2.0000000000000000E+000 0.0000000000000000E+000   2.8952308741675238E-001  4.9779738461143230E-001  5.7586965041866093E-001
  7.0999999999998930E+000  7.0999999999998930E+000     710  20710   2.0000000000000000E+000 0.0000000000000000E+000   2.8969587453420885E-001  4.9732220674835323E-001  5.7554589482263871E-001
  7.4999999999998845E+000  7.4999999999998845E+000     750  20750   2.0000000000000000E+000 0.0000000000000000E+000   2.8948292739874057E-001  4.9795380193177987E-001  5.7598468218665219E-001
  7.1999999999998909E+000  7.1999999999998909E+000     720  20720   2.0000000000000000E+000 0.0000000000000000E+000   2.8963021834500946E-001  4.9748392514590715E-001  5.7565260284059895E-001
  7.5999999999998824E+000  7.5999999999998824E+000     760  20760   2.0000000000000000E+000 0.0000000000000000E+000   2.8945113830991431E-001  4.9810875509182670E-001  5.7610267606394138E-001
  7.2999999999998888E+000  7.2999999999998888E+000     730  20730   2.0000000000000000E+000 0.0000000000000000E+000   2.8957212550073636E-001  4.9764126049568453E-001  5.7575935946777976E-001
  7.6999999999998802E+000  7.6999999999998802E+000     770  20770   2.0000000000000000E+000 0.0000000000000000E+000   2.8942685371643515E-001  4.9825831294470992E-001  5.7621979319588048E-001
  7.3999999999998866E+000  7.3999999999998866E+000     740  20740   2.0000000000000000E+000 0.0000000000000000E+000   2.8952308741675238E-001  4.9779738461143230E-001  5.7586965041866093E-001
  7.7999999999998781E+000  7.7999999999998781E+000     780  20780   2.0000000000000000E+000 0.0000000000000000E+000   2.8940859573173574E-001  4.9839713689019866E-001  5.7633067013977541E-001
  7.4999999999998845E+000  7.4999999999998845E+000     750  20750   2.0000000000000000E+000 0.0000000000000000E+000   2.8948292739874057E-001  4.9795380193177987E-001  5.7598468218665219E-001
  7.8999999999998760E+000  7.8999999999998760E+000     790  20790   2.0000000000000000E+000 0.0000000000000000E+000   2.8939461386650112E-001  4.9851866505309851E-001  5.7642874836467408E-001
  7.5999999999998824E+000  7.5999999999998824E+000     760  20760   2.0000000000000000E+000 0.0000000000000000E+000   2.8945113830991431E-001  4.9810875509182670E-001  5.7610267606394138E-001
  7.9999999999998738E+000  7.9999999999998738E+000     800  20800   2.0000000000000000E+000 0.0000000000000000E+000   2.8938324991532905E-001  4.9861576353288441E-001  5.7650702075086570E-001
  7.6999999999998802E+000  7.6999999999998802E+000     770  20770   2.0000000000000000E+000 0.0000000000000000E+000   2.8942685371643515E-001  4.9825831294470992E-001  5.7621979319588048E-001
  8.0999999999998717E+000  8.0999999999998717E+000     810  20810   2.0000000000000000E+000 0.0000000000000000E+000   2.8937296521484313E-001  4.9868197116869108E-001  5.7655912217735485E-001
  7.7999999999998781E+000  7.7999999999998781E+000     780  20780   2.0000000000000000E+000 0.0000000000000000E+000   2.8940859573173574E-001  4.9839713689019866E-001  5.7633067013977541E-001
  8.1999999999998696E+000  8.1999999999998696E+000     820  20820   2.0000000000000000E+000 0.0000000000000000E+000   2.8936227164182124E-001  4.9871281539961103E-001  5.7658043367211275E-001
  7.8999999999998760E+000  7.8999999999998760E+000     790  20790   2.0000000000000000E+000 0.0000000000000000E+000   2.8939461386650112E-001  4.9851866505309851E-001  5.7642874836467408E-001
  8.2999999999998674E+000  8.2999999999998674E+000     830  20830   2.0000000000000000E+000 0.0000000000000000E+000   2.8934972403000735E-001  4.9870676209939004E-001  5.7656890079148306E-001
  7.9999999999998738E+000  7.9999999999998738E+000     800  20800   2.0000000000000000E+000 0.0000000000000000E+000   2.8938324991532905E-001  4.9861576353288441E-001  5.7650702075086570E-001
  8.3999999999998653E+000  8.3999999999998653E+000     840  20840   2.0000000000000000E+000 0.0000000000000000E+000   2.8933391633075750E-001  4.9866554009111085E-001  5.7652531255240919E-001
  8.0999999999998717E+000  8.0999999999998717E+000     810  20810   2.0000000000000000E+000 0.0000000000000000E+000   2.8937296521484313E-001  4.9868197116869108E-001  5.7655912217735485E-001
  8.4999999999998632E+000  8.4999999999998632E+000     850  20850   2.0000000000000000E+000 0.0000000000000000E+000   2.8931344791723034E-001  4.9859379591732704E-001  5.7645298548364296E-001
  8.1999999999998696E+000  8.1999999999998696E+000     820  20820   2.0000000000000000E+000 0.0000000000000000E+000   2.8936227164182124E-001  4.9871281539961103E-001  5.7658043367211275E-001
  8.5999999999998610E+000  8.5999999999998610E+000     860  20860   2.0000000000000000E+000 0.0000000000000000E+000   2.8928691181479674E-001  4.9849832326083598E-001  5.7635709038859488E-001
  8.2999999999998674E+000  8.2999999999998674E+000     830  20830   2.0000000000000000E+000 0.0000000000000000E+000   2.8934972403000735E-001  4.9870676209939004E-001  5.7656890079148306E-001
  8.6999999999998589E+000  8.6999999999998589E+000     870  20870   2.0000000000000000E+000 0.0000000000000000E+000   2.8925298241612345E-001  4.9838728939454881E-001  5.7624402649109338E-001
  8.3999999999998653E+000  8.3999999999998653E+000     840  20840   2.0000000000000000E+000 0.0000000000000000E+000   2.8933391633075750E-001  4.9866554009111085E-001  5.7652531255240919E-001
  8.7999999999998568E+000  8.7999999999998568E+000     880  20880   2.0000000000000000E+000 0.0000000000000000E+000   2.8921065224993096E-001  4.9826980077906704E-001  5.7612116411675220E-001
  8.4999999999998632E+000  8.4999999999998632E+000     850  20850   2.0000000000000000E+000 0.0000000000000000E+000   2.8931344791723034E-001  4.9859379591732704E-001  5.7645298548364296E-001
  8.8999999999998546E+000  8.8999999999998546E+000     890  20890   2.0000000000000000E+000 0.0000000000000000E+000   2.8915959723806308E-001  4.9815586677414538E-001  5.7599699675986055E-001
  8.5999999999998610E+000  8.5999999999998610E+000     860  20860   2.0000000000000000E+000 0.0000000000000000E+000   2.8928691181479674E-001  4.9849832326083598E-001  5.7635709038859488E-001
  8.9999999999998525E+000  8.9999999999998525E+000     900  20900   2.0000000000000000E+000 0.0000000000000000E+000   2.8910055510733503E-001  4.9805651768037328E-001  5.7588143377545106E-001
  8.6999999999998589E+000  8.6999999999998589E+000     870  20870   2.0000000000000000E+000 0.0000000000000000E+000   2.8925298241612345E-001  4.9838728939454881E-001  5.7624402649109338E-001
  9.0999999999998504E+000  9.0999999999998504E+000     910  20910   2.0000000000000000E+000 0.0000000000000000E+000   2.8903551434021185E-001  4.9798364886705082E-001  5.7578576145025763E-001
  9.1999999999998482E+000  9.1999999999998482E+000     920  20920   2.0000000000000000E+000 0.0000000000000000E+000   2.8896746682442637E-001  4.9794910722505765E-001  5.7572172989141021E-001
  8.7999999999998568E+000  8.7999999999998568E+000     880  20880   2.0000000000000000E+000 0.0000000000000000E+000   2.8921065224993096E-001  4.9826980077906704E-001  5.7612116411675220E-001
  9.2999999999998461E+000  9.2999999999998461E+000     930  20930   2.0000000000000000E+000 0.0000000000000000E+000   2.8889952351085170E-001  4.9796257482495418E-001  5.7569927966873057E-001
  8.8999999999998546E+000  8.8999999999998546E+000     890  20890   2.0000000000000000E+000 0.0000000000000000E+000   2.8915959723806308E-001  4.9815586677414538E-001  5.7599699675986055E-001
  9.3999999999998440E+000  9.3999999999998440E+000     940  20940   2.0000000000000000E+000 0.0000000000000000E+000   2.8883346437791246E-001  4.9802812781997998E-001  5.7572283804311705E-001
  8.9999999999998525E+000  8.9999999999998525E+000     900  20900   2.0000000000000000E+000 0.0000000000000000E+000   2.8910055510733503E-001  4.9805651768037328E-001  5.7588143377545106E-001
  9.4999999999998419E+000  9.4999999999998419E+000     950  20950   2.0000000000000000E+000 0.0000000000000000E+000   2.8876854982948568E-001  4.9814057711083679E-001  5.7578755625225328E-001
  9.0999999999998504E+000  9.0999999999998504E+000     910  20910   2.0000000000000000E+000 0.0000000000000000E+000   2.8903551434021185E-001  4.9798364886705082E-001  5.7578576145025763E-001
  9.5999999999998397E+000  9.5999999999998397E+000     960  20960   2.0000000000000000E+000 0.0000000000000000E+000   2.8870233052311714E-001  4.9828483187408583E-001  5.7587916208634002E-001
  9.1999999999998482E+000  9.1999999999998482E+000     920  20920   2.0000000000000000E+000 0.0000000000000000E+000   2.8896746682442637E-001  4.9794910722505765E-001  5.7572172989141021E-001
  9.6999999999998376E+000  9.6999999999998376E+000     970  20970   2.0000000000000000E+000 0.0000000000000000E+000   2.8863407287030984E-001  4.9844155257190738E-001  5.7598056334567129E-001
  9.2999999999998461E+000  9.2999999999998461E+000     930  20930   2.0000000000000000E+000 0.0000000000000000E+000   2.8889952351085170E-001  4.9796257482495418E-001  5.7569927966873057E-001
  9.7999999999998355E+000  9.7999999999998355E+000     980  20980   2.0000000000000000E+000 0.0000000000000000E+000   2.8856727508315636E-001  4.9859670511360398E-001  5.7608137150845291E-001
  9.3999999999998440E+000  9.3999999999998440E+000     940  20940   2.0000000000000000E+000 0.0000000000000000E+000   2.8883346437791246E-001  4.9802812781997998E-001  5.7572283804311705E-001
  9.8999999999998333E+000  9.8999999999998333E+000     990  20990   2.0000000000000000E+000 0.0000000000000000E+000   2.8850725981141644E-001  4.9874671247546231E-001  5.7618115395157945E-001
  9.4999999999998419E+000  9.4999999999998419E+000     950  20950   2.0000000000000000E+000 0.0000000000000000E+000   2.8876854982948568E-001  4.9814057711083679E-001  5.7578755625225328E-001
  9.9999999999998312E+000  9.9999999999998312E+000    1000  21000   2.0000000000000000E+000 0.0000000000000000E+000   2.8845702040873849E-001  4.9889490245449543E-001  5.7628428428872489E-001
  9.5999999999998397E+000  9.5999999999998397E+000     960  20960   2.0000000000000000E+000 0.0000000000000000E+000   2.8870233052311714E-001  4.9828483187408583E-001  5.7587916208634002E-001
  1.0099999999999829E+001  1.0099999999999829E+001    1010  21010   2.0000000000000000E+000 0.0000000000000000E+000   2.8841684944262709E-001  4.9904445517463216E-001  5.7639365652560448E-001
  9.6999999999998376E+000  9.6999999999998376E+000     970  20970   2.0000000000000000E+000 0.0000000000000000E+000   2.8863407287030984E-001  4.9844155257190738E-001  5.7598056334567129E-001
  1.0199999999999826E+001  1.0199999999999826E+001    1020  21020   2.0000000000000000E+000 0.0000000000000000E+000   2.8838632217793316E-001  4.9919497128685810E-001  5.7650870780709082E-001
  9.7999999999998355E+000  9.7999999999998355E+000     980  20980   2.0000000000000000E+000 0.0000000000000000E+000   2.8856727508315636E-001  4.9859670511360398E-001  5.7608137150845291E-001
  1.0299999999999824E+001  1.0299999999999824E+001    1030  21030   2.0000000000000000E+000 0.0000000000000000E+000   2.8836487545849060E-001  4.9934335323710197E-001  5.7662646992681843E-001
  9.8999999999998333E+000  9.8999999999998333E+000     990  20990   2.0000000000000000E+000 0.0000000000000000E+000   2.8850725981141644E-001  4.9874671247546231E-001  5.7618115395157945E-001
  1.0399999999999822E+001  1.0399999999999822E+001    1040  21040   2.0000000000000000E+000 0.0000000000000000E+000   2.8835130889907034E-001  4.9948510527763341E-001  5.7674244489027817E-001
  9.9999999999998312E+000  9.9999999999998312E+000    1000  21000   2.0000000000000000E+000 0.0000000000000000E+000   2.8845702040873849E-001  4.9889490245449543E-001  5.7628428428872489E-001
  1.0499999999999820E+001  1.0499999999999820E+001    1050  21050   2.0000000000000000E+000 0.0000000000000000E+000   2.8834388969811142E-001  4.9961440924472384E-001  5.7685072302216200E-001
  1.0099999999999829E+001  1.0099999999999829E+001    1010  21010   2.0000000000000000E+000 0.0000000000000000E+000   2.8841684944262709E-001  4.9904445517463216E-001  5.7639365652560448E-001
  1.0599999999999818E+001  1.0599999999999818E+001    1060  21060   2.0000000000000000E+000 0.0000000000000000E+000   2.8834084176699281E-001  4.9972431956775604E-001  5.7694439645285990E-001
  1.0199999999999826E+001  1.0199999999999826E+001    1020  21020   2.0000000000000000E+000 0.0000000000000000E+000   2.8838632217793316E-001  4.9919497128685810E-001  5.7650870780709082E-001
  1.0699999999999816E+001  1.0699999999999816E+001    1070  21070   2.0000000000000000E+000 0.0000000000000000E+000   2.8834047291433106E-001  4.9980779633613732E-001  5.7701651761353058E-001
  1.0299999999999824E+001  1.0299999999999824E+001    1030  21030   2.0000000000000000E+000 0.0000000000000000E+000   2.8836487545849060E-001  4.9934335323710197E-001  5.7662646992681843E-001
  1.0799999999999814E+001  1.0799999999999814E+001    1080  21080   2.0000000000000000E+000 0.0000000000000000E+000   2.8834108699302642E-001  4.9985904748508556E-001  5.7706121841709059E-001
  1.0399999999999822E+001  1.0399999999999822E+001    1040  21040   2.0000000000000000E+000 0.0000000000000000E+000   2.8835130889907034E-001  4.9948510527763341E-001  5.7674244489027817E-001
  1.0899999999999812E+001  1.0899999999999812E+001    1090  21090   2.0000000000000000E+000 0.0000000000000000E+000   2.8834098403996577E-001  4.9987468938104857E-001  5.7707471627245601E-001
  1.0499999999999820E+001  1.0499999999999820E+001    1050  21050   2.0000000000000000E+000 0.0000000000000000E+000   2.8834388969811142E-001  4.9961440924472384E-001  5.7685072302216200E-001
  1.0999999999999809E+001  1.0999999999999809E+001    1100  21100   2.0000000000000000E+000 0.0000000000000000E+000   2.8833850225302235E-001  4.9985445263200993E-001  5.7705594676561684E-001
  1.0599999999999818E+001  1.0599999999999818E+001    1060  21060   2.0000000000000000E+000 0.0000000000000000E+000   2.8834084176699281E-001  4.9972431956775604E-001  5.7694439645285990E-001
  1.1099999999999807E+001  1.1099999999999807E+001    1110  21110   2.0000000000000000E+000 0.0000000000000000E+000   2.8833201554960732E-001  4.9980122971755491E-001  5.7700660344408465E-001
  1.0699999999999816E+001  1.0699999999999816E+001    1070  21070   2.0000000000000000E+000 0.0000000000000000E+000   2.8834047291433106E-001  4.9980779633613732E-001  5.7701651761353058E-001
  1.1199999999999805E+001  1.1199999999999805E+001    1120  21120   2.0000000000000000E+000 0.0000000000000000E+000   2.8831990826191624E-001  4.9972050998950638E-001  5.7693063500245163E-001
  1.0799999999999814E+001  1.0799999999999814E+001    1080  21080   2.0000000000000000E+000 0.0000000000000000E+000   2.8834108699302642E-001  4.9985904748508556E-001  5.7706121841709059E-001
  1.1299999999999803E+001  1.1299999999999803E+001    1130  21130   2.0000000000000000E+000 0.0000000000000000E+000   2.8830059047627013E-001  4.9961953820475439E-001  5.7683352314588827E-001
  1.0899999999999812E+001  1.0899999999999812E+001    1090  21090   2.0000000000000000E+000 0.0000000000000000E+000   2.8834098403996577E-001  4.9987468938104857E-001  5.7707471627245601E-001
  1.1399999999999801E+001  1.1399999999999801E+001    1140  21140   2.0000000000000000E+000 0.0000000000000000E+000   2.8827262452655407E-001  4.9950662424563301E-001  5.7672174722017865E-001
